,dr7objid,ra,dec,p_bar,psi_sparcfire,psi_gz2,logMstar,NSAID,ISDSS,INED,IAUNAME,Z,ZDIST,SERSIC_BA,SERSIC_PHI,PETRO_THETA,PETRO_BA90,PETRO_PHI90,PETRO_BA50,PETRO_PHI50,RUN,CAMCOL,FIELD,RERUN,ELPETRO_MASS,SERSIC_MASS,t01_smooth_or_features_a02_features_or_disk_debiased,t02_edgeon_a05_no_debiased,t04_spiral_a08_spiral_debiased,t11_arms_number_a31_1_flag,t11_arms_number_a32_2_flag,t11_arms_number_a33_3_flag,t11_arms_number_a34_4_flag,t11_arms_number_a36_more_than_4_flag,t11_arms_number_a37_cant_tell_flag
3581,587738616493178955,182.39761000000001,37.069977,0.0,28.30462455749512,20.609416258223654,10.023337923253957,443593.0,448954.0,114604.0,J120935.42+370411.9,0.040352024,0.04035805,0.8004457,6.8189087,14.403017,0.8904104,78.42767,0.9457378,8.542816,4392.0,3.0,219.0,301,4648727600.0,7015928300.0,0.9670000076293945,1.0,0.9952252470074774,0,0,0,0,0,0
3582,588297863118520375,173.40348999999998,45.851746,0.1555765740361133,13.086565971374512,20.448214167981213,9.758011413378775,295464.0,300669.0,104243.0,J113336.84+455106.2,0.03251082,0.03265286,0.7993464,176.84552,14.914156,0.8424285,177.6333,0.91007215,157.47498,3698.0,1.0,116.0,301,3292523500.0,3819929900.0,0.8460000157356262,0.943619476492888,0.9048878255979441,0,0,0,0,0,0
3583,588023045869666421,144.40341,20.845163,0.5494538501623559,-999.0,17.22968963553759,9.815067545809832,492198.0,497573.0,70182.0,J093736.81+205042.5,0.037246395,0.03697048,0.80059046,13.427612,10.217217,0.85560715,10.408173,0.7870584,7.8059387,5080.0,2.0,206.0,301,2908695600.0,4390537000.0,0.921999990940094,0.9772422411918674,0.9899916219033522,0,0,0,0,0,0
3584,587735349633613907,148.97827,13.221691,0.5431155903252123,-999.0,22.030819662403804,10.335574186617697,360754.0,366092.0,74279.0,J095554.78+131318.0,0.051845327,0.051429298,0.5981888,169.07822,8.659977,0.67980605,172.26678,0.75577044,156.1535,5972.0,1.0,222.0,301,10579578000.0,15155391000.0,0.9769999980926514,1.0,1.0,0,0,0,0,0,0
3585,587745243094057119,156.95102,17.132423,0.2494284316791956,-999.0,19.18930708398479,10.531127493952123,536427.0,542008.0,-1.0,J102748.24+170756.7,0.042107888,0.041740794,0.59465754,58.18277,5.798067,0.7697361,48.941864,0.91805613,59.23059,5935.0,2.0,268.0,301,10689141000.0,13456808000.0,0.9079999923706055,0.9519480976991687,0.8770678365560742,0,0,0,0,0,0
3586,587731185653383540,328.865,-0.5338776,0.16128570898939712,-999.0,17.901202920120305,10.457048550743332,28140.0,28596.0,203669.0,J215527.59-003201.9,0.053312976,0.05392193,0.7170911,86.83179,16.52349,0.7795515,101.33362,0.7871448,78.61728,2728.0,2.0,205.0,301,12411639000.0,27078148000.0,0.9929999709129333,0.9830074961793067,0.9999648364046952,0,0,0,0,0,0
3587,587745244691628067,126.62546999999999,11.328424,0.6761892460671171,12.09184741973877,18.290476376003028,10.043535965939396,505728.0,511151.0,-1.0,J082630.11+111942.3,0.043356065,0.043013882,0.6378328,44.089783,12.061677,0.7392058,41.54561,0.7392146,40.636063,5182.0,1.0,79.0,301,6959651000.0,8080760300.0,0.9980000257492065,1.0,0.9944359667048507,0,0,0,0,0,0
3588,587731512605540489,18.258217000000002,-0.11466474,0.12512262633946547,-999.0,16.096609443254973,9.913025181579515,35516.0,35974.0,11078.0,J011301.97-000652.8,0.037015777,0.037535988,0.9583358,170.63522,13.601913,0.95535743,95.90457,0.9356219,154.30301,4858.0,3.0,476.0,301,4226261800.0,5908665300.0,0.9980000257492065,0.9804648943649587,0.9954561482721003,0,0,0,0,0,0
3589,587739646205952012,161.57231000000002,29.359721999999998,0.29119619150285114,6.7581048011779785,18.542242778904935,9.950982652755648,655245.0,-1.0,-1.0,J104617.50+292147.0,0.04697007,0.04681088,0.8107225,79.4754,10.334829,0.92323184,79.194244,0.83397347,71.22089,4632.0,1.0,133.0,301,3980027400.0,5654408000.0,0.9980000257492065,0.9874148087224539,0.9996396258631624,0,0,0,0,0,0
3590,588016840712323152,133.11461,29.66866,0.8653038771682037,-999.0,21.4206756112167,10.445683021347213,317428.0,322672.0,60807.0,J085227.50+294007.1,0.048661996,0.048583027,0.761729,98.34729,5.442715,0.8245132,106.983,0.8345944,110.72339,3704.0,4.0,14.0,301,9579422000.0,11910875000.0,0.9079999923706055,0.9987581651251632,0.9839777916731793,0,1,0,0,0,0
3591,587733195161337976,199.48598,53.16758000000001,0.2821889775142085,3.095324993133545,17.411991224571008,9.984991679642988,207426.0,211919.0,134872.0,J131756.63+531003.2,0.03303131,0.033368647,0.8416949,32.69345,9.674976,0.86342597,28.76593,0.87543404,13.478394,3130.0,1.0,76.0,301,4269025000.0,4513404000.0,0.9279999732971191,1.0,0.9504784288758964,0,0,0,0,0,0
3592,587735430689325087,191.7807,50.312912,0.3477173489854557,11.93226718902588,17.549979316963032,10.323111081433265,247152.0,251696.0,124194.0,J124707.36+501846.4,0.03863494,0.03889809,0.4426824,5.338867,10.092212,0.55405974,6.031006,0.6959652,4.093643,3650.0,5.0,38.0,301,4761361400.0,7266473500.0,0.921999990940094,0.9609840914062419,0.9453757054316598,0,0,0,0,0,0
3593,587731172771693125,319.6173,-0.610638,0.17759164476068284,-999.0,22.621395159053666,10.44700958962351,189833.0,194303.0,200383.0,J211828.15-003638.3,0.051212903,0.05178724,0.63458943,0.5678711,7.0489826,0.7183956,179.42798,0.8499241,177.11066,4207.0,2.0,102.0,301,11760234000.0,11610664000.0,0.9010000228881836,0.9693904288421209,0.9834301598018109,0,0,0,0,0,0
3594,587733432462148248,256.7623,24.046235999999997,0.26337383365229633,-999.0,18.276522968514048,10.114003206483117,343421.0,348714.0,186175.0,J170702.95+240246.4,0.05169876,0.05206233,0.63362676,112.72638,8.258253,0.7110981,112.63422,0.90679,112.944214,3918.0,6.0,408.0,301,6502646000.0,8387339000.0,0.9800000190734863,1.0,0.9956396220439594,0,0,0,0,0,0
3595,587741707800805556,154.25601,23.15853,0.2846003240733833,-999.0,15.779017511823962,10.272726233449381,495605.0,501010.0,80187.0,J101701.44+230930.7,0.052842457,0.05258155,0.849225,161.91623,6.0600104,0.8754118,160.92212,0.882252,158.63702,5112.0,1.0,294.0,301,9582880000.0,9468724000.0,0.9710000157356262,1.0,0.9939195184549612,0,0,0,0,0,0
3596,587732135919812714,172.2296,52.229282,0.6532676539610066,12.671357154846193,15.100044426351538,10.192867563981444,158313.0,162367.0,102792.0,J112855.10+521345.4,0.04674199,0.046994172,0.87982553,148.33713,11.394722,0.9254839,138.44516,0.8778448,154.08957,2830.0,5.0,368.0,301,9510509000.0,13816302000.0,0.9670000076293945,0.9680948584450596,1.0,0,0,0,0,0,0
3597,587729385540354185,175.9335,58.57595,0.6990898450297061,-999.0,24.03608761702236,10.63884395584032,572879.0,578477.0,-1.0,J114344.04+583433.4,0.04634775,0.04671195,0.39530218,7.07312,15.557333,0.4694034,6.202179,0.74172235,3.7673645,2243.0,1.0,305.0,301,6130031000.0,8259311000.0,0.9990000128746033,0.9379463226627149,1.0,0,1,0,0,0,0
3598,587729777980866758,213.78633,-1.8110914,0.3559348492604494,18.08390235900879,18.6366014379687,10.324821841060228,169969.0,174028.0,151733.0,J141508.71-014839.9,0.04791347,0.047483034,0.60949767,145.94388,13.837449,0.6885725,145.83081,0.8164916,156.24924,6782.0,2.0,68.0,301,6845954600.0,10545769000.0,1.0,0.9807222958302882,1.0,0,0,0,0,0,0
3599,587742014361239642,193.69994,22.502229999999997,0.7315014927541922,16.310792922973633,19.26971151540213,9.981996922001963,548017.0,553600.0,-1.0,J125447.98+223008.0,0.04063587,0.040437132,0.4933751,170.93787,9.226169,0.62148166,170.53094,0.7821,164.94693,5183.0,4.0,403.0,301,3699664600.0,8668835000.0,1.0,0.960202937791362,1.0,0,0,0,0,0,0
3600,587736586051584147,246.55145,24.225126,0.0907768775826462,-999.0,20.866736342375678,9.927088233045854,312640.0,317876.0,179837.0,J162612.35+241330.4,0.037252173,0.03751471,0.6219825,165.69138,12.33345,0.6991023,167.13489,0.7486132,151.77313,3919.0,5.0,283.0,301,3710021600.0,6078958600.0,0.9440000057220459,0.9619922728280871,0.9031522293736166,0,1,0,0,0,0
3601,587729777445503222,217.27274,-2.1688714,0.17710030336546406,-999.0,17.884103802245235,10.387084720268774,170408.0,174468.0,155187.0,J142905.45-021007.9,0.053784303,0.053379513,0.85781974,141.25699,9.008553,0.88595295,145.83984,0.8868253,136.15744,6794.0,6.0,20.0,301,9041177000.0,12387820000.0,0.9929999709129333,1.0,1.0,0,0,0,0,0,0
3602,588017720644141164,182.17993,42.24978,0.7445151091835696,12.765640258789062,18.360639582051974,10.542833560505043,298064.0,303270.0,114370.0,J120843.18+421459.1,0.052693322,0.052789573,0.8282548,137.43658,12.075812,0.952374,120.381836,0.830567,142.68,3893.0,3.0,161.0,301,12786149000.0,29921331000.0,1.0,1.0,1.0,0,1,0,0,0,0
3603,588017724396798155,176.49113,6.624111,0.994326172405028,27.7876033782959,19.762787434914703,10.538994198600877,327625.0,332876.0,107865.0,J114557.87+063726.7,0.050672967,0.05015027,1.0,176.64001,9.275465,0.7926999,149.573,0.6915031,152.57599,3841.0,2.0,78.0,301,20346470000.0,1652371400000.0,0.9769999980926514,0.9792158821884193,0.9976019593089758,0,0,0,0,0,0
3604,587731512085840040,57.463615000000004,-0.45073953,0.04966058358258554,-999.0,17.992885873796972,9.98238463250778,242395.0,246938.0,32109.0,J034951.26-002702.6,0.040089328,0.040256824,0.76466435,18.341919,11.637828,0.8033229,18.14328,0.9120052,13.445953,4849.0,2.0,838.0,301,5637543000.0,7828567000.0,0.7350000143051147,1.0,0.9711000857871024,0,0,0,0,0,0
3605,587739377774952536,140.84865,27.557167,0.10425391974854703,-999.0,18.63258058715764,10.110086421323244,410477.0,415827.0,67321.0,J092323.67+273325.9,0.045074772,0.04492624,0.5647606,110.37723,14.906153,0.68638194,112.4986,0.7791877,106.73355,4508.0,1.0,188.0,301,5652530700.0,8607784000.0,1.0,0.9845311712899741,0.9998038501477803,0,0,0,0,0,0
3606,587731512615043223,40.018032,-0.11050658,0.9289285396343828,-999.0,19.499047148966245,10.623146881759107,39092.0,39551.0,23619.0,J024004.32-000637.8,0.05270482,0.053052716,0.38265,153.63593,6.8292675,0.55370414,152.50677,0.7335703,157.71674,2700.0,3.0,133.0,301,14340677000.0,18890640000.0,0.9089999794960022,0.9838847344944983,0.9235447310873283,0,0,0,0,0,0
3607,587739827133677861,228.50214,19.975561,0.3107717194038014,-999.0,17.389507451831566,10.089604406713567,462019.0,467382.0,-1.0,J151400.51+195832.0,0.039296195,0.03932061,0.9098546,141.87823,17.003117,0.9386742,140.77133,0.91466063,140.34418,4674.0,2.0,167.0,301,5585917000.0,7936940000.0,0.9980000257492065,0.9631714198247656,1.0,0,0,0,0,0,0
3608,587739651570598154,237.58222999999998,20.761978,0.41515622426527393,10.698675155639648,16.9129287386491,9.896537190747633,685882.0,-1.0,-1.0,J155019.60+204547.0,0.036466584,0.036591064,0.7098604,9.783325,19.832151,0.7722779,9.951599,0.8573812,12.267303,4633.0,3.0,71.0,301,3777661000.0,4947780000.0,0.9580000042915344,1.0,0.9901383180304504,0,0,0,0,0,0
3609,587736478135746964,235.35027000000002,8.056951,0.92236459599596,5.130843162536621,18.81623688666272,9.77327384178676,355914.0,361207.0,169685.0,J154124.06+080325.0,0.03718129,0.03709994,0.4612142,115.67157,10.695449,0.51044846,115.11627,0.6600704,111.29111,3894.0,4.0,210.0,301,3865691400.0,4115724800.0,0.9549999833106995,0.9781614936115207,0.9931098694679231,0,0,0,0,0,0
3610,588023046933971197,122.99428600000002,13.811689999999999,0.8461495859519914,-999.0,22.895840929440226,10.297158780110314,485985.0,491355.0,53969.0,J081158.63+134842.1,0.054028124,0.05374925,0.7351402,154.88809,8.410674,0.7531067,155.81824,0.76335293,133.29907,5061.0,1.0,55.0,301,11047117000.0,11934227000.0,0.9750000238418579,0.9860048926043884,0.9999804915901528,0,0,0,0,0,0
3611,587739294549344421,161.5704,32.210370000000005,0.04823149441607906,8.422243118286133,15.531979482933973,10.394530420500029,430227.0,435583.0,89569.0,J104616.89+321237.3,0.047785245,0.04767666,0.77785075,50.239807,13.779003,0.83412427,49.157166,0.9191744,48.59375,4550.0,2.0,39.0,301,10376980000.0,12604496000.0,0.9990000128746033,0.9334166654591717,0.9880725337662108,0,0,0,0,0,0
3612,587742609728274562,217.5679,13.880555,0.17746485619946276,17.407739639282227,17.379671633948938,10.267182185278427,554983.0,560567.0,-1.0,J143016.29+135250.0,0.043904435,0.043736856,0.5599885,26.37918,15.100443,0.62364495,22.245316,0.7625613,25.900635,3996.0,6.0,88.0,301,8582519000.0,13138569000.0,0.9990000128746033,1.0,1.0,0,0,0,0,0,0
3613,588017949893787808,200.21378,42.597355,0.953247611948859,-999.0,21.50148419543137,10.38685002755128,301655.0,306861.0,135872.0,J132051.30+423550.4,0.05124684,0.051417872,0.4386236,56.73828,8.410674,0.60003334,59.017883,0.7944555,66.56473,3893.0,6.0,249.0,301,11110881000.0,149259360.0,0.9800000190734863,0.9726395066061755,0.9966001128017911,0,1,0,0,0,0
3614,587741490374967478,176.31615,29.738870000000002,0.7451413507308102,19.016977310180664,20.368442352907547,10.280114330473443,476604.0,481969.0,107631.0,J114515.87+294419.9,0.045518536,0.04537993,0.35428384,107.0123,7.95873,0.50007635,107.49332,0.65666014,108.045074,5061.0,4.0,399.0,301,10221813000.0,10809568000.0,1.0,1.0,1.0,0,0,0,0,0,0
3615,587726015087313118,221.98387000000002,1.7984282,0.4647168239666592,18.477373123168945,21.336446293280733,9.707982622238069,74413.0,76902.0,159808.0,J144756.13+014754.3,0.03377684,0.033471316,0.5085752,73.97983,13.349513,0.60249597,72.762726,0.6890488,79.85904,1458.0,3.0,649.0,301,3327194000.0,3497213400.0,0.949999988079071,0.9672803110199844,0.9418778821445973,0,0,0,0,0,0
3616,588017604145905785,179.97404,44.34158,0.1699821321701169,24.039403915405273,20.294782307993035,10.465396662415852,273030.0,278223.0,111750.0,J115953.76+442029.6,0.05373843,0.05386584,0.5863697,145.63809,9.933681,0.644425,143.25055,0.76412666,149.98651,3813.0,2.0,203.0,301,9515053000.0,13024059000.0,0.9729999899864197,0.9722602734687088,0.9998861950139216,0,0,0,0,0,0
3617,588016890636009555,148.78826999999998,35.37814,0.09692596970904996,28.70245933532715,18.024143267156663,10.216829686546001,318906.0,324150.0,74098.0,J095509.18+352241.3,0.051028207,0.050992582,0.65738475,99.48956,7.470318,0.741097,98.436554,0.86954623,91.807556,4469.0,6.0,256.0,301,8935924000.0,9542113000.0,0.8889999985694885,1.0,0.9954636325872304,0,0,0,0,0,0
3618,587742013816569904,174.4604,22.012526,0.7393647475232742,-999.0,20.81596175211848,10.11899741329548,520963.0,526540.0,105474.0,J113750.49+220045.1,0.030161198,0.029884355,0.5776995,26.586761,9.573391,0.73733336,23.246338,0.82726973,25.81903,5183.0,3.0,284.0,301,5078392000.0,10025602000.0,0.8460000157356262,1.0,0.922704073594422,0,1,0,0,0,0
3619,588009370687832178,168.87392,60.74853,0.927946216942924,18.312641143798828,18.023691369396698,10.332275564089217,133897.0,137279.0,98481.0,J111529.73+604454.6,0.04585673,0.04625065,0.8240773,124.72467,9.988164,0.84867734,121.30521,0.8296412,142.67938,1896.0,2.0,115.0,301,10133381000.0,12394462000.0,0.9990000128746033,0.9788992533678249,0.9881986819729113,0,1,0,0,0,0
3620,587736898504098100,248.41797000000003,23.670085999999998,0.09596372205352956,-999.0,21.258947015903626,9.87377220996876,311992.0,317227.0,181539.0,J163340.30+234012.3,0.03305304,0.033327036,0.8973639,125.25192,21.499472,0.9354924,120.664185,0.9222253,133.31006,4003.0,3.0,32.0,301,3640969200.0,5641707000.0,0.9440000057220459,1.0,0.978274568359063,0,0,0,0,0,0
3621,587739302610403415,195.886,33.655968,0.13680116643370085,-999.0,17.360186668280868,10.25181866437359,425972.0,431328.0,130336.0,J130332.63+333921.5,0.04911587,0.04911621,0.8575511,21.158447,13.349513,0.89087594,19.53592,0.9285577,17.15155,4552.0,1.0,161.0,301,8740253000.0,13215159000.0,0.9670000076293945,1.0,1.0,0,0,0,0,0,0
3622,587742646239166773,245.65544,12.157291,0.6837239213422873,10.09681797027588,20.243706582370066,10.60649458221256,529071.0,534648.0,179076.0,J162237.30+120926.2,0.050129484,0.05021639,0.4868241,174.43414,7.2478933,0.5679779,173.18082,0.74222106,177.80994,5330.0,5.0,111.0,301,13063468000.0,13432312000.0,0.968999981880188,0.9758610003691105,0.9984028687335798,0,0,0,0,0,0
3623,587726101492727937,234.86802999999998,3.3701584,0.10248428363646528,17.867677688598633,21.686093212961964,9.811625887210166,90226.0,93244.0,169311.0,J153928.32+032212.5,0.03226643,0.03211278,0.79766506,126.07382,19.958057,0.8246647,130.17361,0.90118206,113.13638,1478.0,4.0,179.0,301,2493550800.0,5725990000.0,0.9779999852180481,1.0,0.9310277335947669,0,0,0,0,0,0
3624,588017704026308790,231.23264,9.093359,0.10142541786084287,21.321704864501953,18.159876511319155,9.973428846921287,354945.0,360238.0,167132.0,J152455.83+090536.0,0.04554109,0.045432247,0.622582,30.710693,7.391881,0.68916154,29.27185,0.8400628,25.556824,3836.0,4.0,545.0,301,5867154400.0,6749378600.0,0.925000011920929,0.9778406146918037,0.9753487290090572,0,0,0,0,0,0
3625,587722983899660407,207.58234,0.54810077,0.8552253232603323,19.941059112548828,20.658386043765518,10.324833061413592,12285.0,12294.0,145288.0,J135019.75+003253.1,0.047977295,0.04752918,0.81510746,173.45541,8.12853,0.8661835,167.66043,0.829989,145.72357,752.0,5.0,428.0,301,9606874000.0,10740722000.0,0.9980000257492065,0.9819946549907013,1.0,0,0,1,0,0,0
3626,588017627759575181,164.41522,44.092743,0.04806301295559222,-999.0,18.50162549279948,10.157382326139732,271120.0,276312.0,92721.0,J105739.65+440533.8,0.034147035,0.03425097,0.6267689,157.73596,5.414066,0.71376765,159.6336,0.839123,153.98282,3818.0,6.0,71.0,301,4701300000.0,5288846300.0,0.9750000238418579,0.9642327727094552,0.9419909890173199,0,1,0,0,0,0
3627,587741490905022650,158.70299,27.841726,0.1527796575538284,13.306611061096193,17.681729789641622,10.234258626612789,497630.0,503035.0,86148.0,J103448.71+275030.2,0.040706936,0.040522423,0.7316697,152.47388,14.239108,0.7883295,154.81494,0.87457454,152.518,5061.0,5.0,295.0,301,7185434600.0,6967161300.0,1.0,1.0,1.0,0,0,0,0,0,0
3628,587739721361326144,186.23587,30.603766999999998,0.038214141940366916,-999.0,17.930661993722566,10.417703475401012,480741.0,486109.0,118733.0,J122456.62+303613.5,0.05409978,0.054005627,0.6010439,27.528229,16.906092,0.68173075,27.565552,0.8207315,28.003113,5061.0,5.0,456.0,301,13752116000.0,19127760000.0,0.9190000295639038,1.0,0.9868286638276194,0,0,0,0,0,0
3629,587722983911391314,234.40685,0.46554548,0.7394390659469711,-999.0,18.129436657469164,10.526004581792003,16764.0,16775.0,169013.0,J153737.64+002755.9,0.05157417,0.051374473,0.5441804,52.597565,5.953613,0.7067396,51.73903,0.83184284,65.91669,752.0,5.0,607.0,301,12484284000.0,18896183000.0,0.8820000290870667,0.9761293376154726,0.9403492751051414,0,0,0,0,0,0
3630,587739303148978237,200.6604,33.523438,0.8335717691763185,24.26091766357422,24.130694437684845,9.760909121523557,446152.0,451513.0,136397.0,J132238.49+333124.3,0.03841709,0.03844052,0.40515834,99.75018,11.19691,0.5645199,96.37207,0.61811364,112.07706,4552.0,2.0,187.0,301,2627675600.0,3022203000.0,0.9990000128746033,1.0,1.0,0,1,0,0,0,0
3631,587722982291734755,213.78575,-0.7830003000000001,0.12525198037314697,-999.0,17.52066538991255,10.109909098635374,13021.0,13030.0,151731.0,J141508.58-004658.7,0.038042374,0.037626237,0.8985861,128.62564,18.316315,0.90639144,135.95865,0.93499243,113.87207,6782.0,4.0,65.0,301,6300747300.0,13080841000.0,0.9070000052452087,0.9898139903698834,0.9794277424005791,0,0,0,0,0,0
3632,587742013820764304,184.79097,22.485329,0.21242795072973086,-999.0,18.468523534839406,10.292994942027683,547210.0,552793.0,-1.0,J121909.83+222907.2,0.05124858,0.0510096,0.4755659,102.078094,8.085743,0.58653796,101.99582,0.72184724,112.562164,5183.0,3.0,348.0,301,12812794000.0,15638785000.0,0.925000011920929,0.952248464263662,0.9857843318491272,0,0,0,0,0,0
3633,588298663036649579,184.19342,47.360954,0.156906694711531,16.044973373413086,17.184839677736072,9.579467497964167,298351.0,303557.0,116490.0,J121646.41+472139.4,0.030644199,0.03083448,0.85421616,62.883423,10.752045,0.886424,66.78827,0.93146026,85.180725,3716.0,3.0,35.0,301,2087996700.0,2902632200.0,0.7770000100135803,1.0,0.9261146764706082,0,0,0,0,0,0
3634,587735343729344592,152.06793000000002,10.50533,0.1269824253591669,-999.0,19.69519832444856,10.560338617476253,254141.0,259324.0,77844.0,J100816.30+103019.2,0.051824067,0.051357146,0.42146957,55.37805,8.798181,0.54750746,56.309692,0.8108599,58.389725,3630.0,3.0,238.0,301,9884858000.0,11292564000.0,0.9089999794960022,0.9164826734416287,0.9992697417535068,0,0,0,0,0,0
3635,587742062670184661,152.18053999999998,20.257957,0.7466002100475737,-999.0,19.84389668585316,10.762206884653196,500356.0,505761.0,77947.0,J100843.33+201528.7,0.054449495,0.054142687,0.41829237,52.11139,9.033441,0.5617993,49.367935,0.7629449,56.207764,5137.0,1.0,258.0,301,16467457000.0,23010441000.0,1.0,0.9510218606914714,1.0,0,1,0,0,0,0
3636,587736919971791205,245.88347000000002,25.7194,0.28255191091101445,14.058030128479006,17.773861562483024,10.143289578581404,313410.0,318647.0,179269.0,J162332.03+254309.8,0.03892303,0.039198816,0.6061501,91.78424,7.5098476,0.68027526,92.799866,0.8291237,87.79523,3997.0,3.0,77.0,301,6556282400.0,5220825000.0,1.0,0.9734743948369945,0.9340516772698039,0,0,0,0,0,0
3637,588017703484391705,219.65967,10.129284,0.16570667586641238,-999.0,22.824036427823447,9.731319430812247,350957.0,356250.0,157573.0,J143838.32+100745.3,0.030837288,0.030631825,0.7875754,76.915985,15.07774,0.80602384,77.6084,0.9008862,98.3009,3894.0,3.0,106.0,301,2584217900.0,4011078100.0,0.9980000257492065,1.0,0.9443373108296185,0,0,0,0,0,0
3638,587731514231619714,53.55579399999999,1.0756241000000002,0.4891131691605839,-999.0,19.20998430139336,10.359447123954824,41238.0,41697.0,30503.0,J033413.38+010432.2,0.04882977,0.049060047,0.6206116,91.79852,7.0118785,0.6919235,93.82501,0.7926803,93.41757,2820.0,6.0,224.0,301,7489207300.0,7901163000.0,0.8510000109672546,1.0,0.9870322369703536,0,0,0,0,0,0
3639,587736479202935029,220.41992000000002,11.159162,0.19332986852981546,-999.0,18.679084262454445,10.261385276118602,351157.0,356450.0,158324.0,J144140.77+110932.9,0.05000052,0.049817402,0.9309071,176.83875,9.62405,0.91707337,93.03131,0.824312,138.1618,3894.0,6.0,110.0,301,8431662000.0,10809744000.0,1.0,0.9824854581863952,1.0,0,1,0,0,0,0
3640,588017603602612326,160.31067,41.161359999999995,0.4662931054439868,9.74996280670166,23.339609722235885,10.42262100718269,270356.0,275548.0,88173.0,J104114.55+410940.9,0.050270814,0.050322916,0.3440076,121.51102,8.9060335,0.4564273,120.95175,0.64912903,116.39813,3818.0,1.0,47.0,301,11767120000.0,12375184000.0,1.0,0.9681624213474428,1.0,0,1,0,0,0,0
3641,587728930272837715,145.65402,52.21243,0.05863872867141324,7.222216129302978,19.4542798671391,9.871813902840417,132135.0,135517.0,71229.0,J094236.96+521244.7,0.039190743,0.039456297,0.5318285,84.51764,14.906153,0.62950367,84.0094,0.7672756,84.05673,2137.0,1.0,290.0,301,4648930000.0,5831358000.0,0.9580000042915344,1.0,0.9728642037381343,0,0,0,0,0,0
3642,587736477593239637,222.32023999999998,9.627998,0.04051587134021794,-999.0,18.549112076324803,10.370687248032967,351709.0,357002.0,160134.0,J144916.85+093740.8,0.05039013,0.05020182,0.85618854,162.83951,8.345883,0.8902126,161.38678,0.9043337,144.55212,3894.0,3.0,124.0,301,11903311000.0,12502781000.0,0.9769999980926514,1.0,0.9981784552685982,0,0,0,0,0,0
3643,588017726550114402,189.91496,8.422978,0.13201040638641334,23.654037475585934,17.233590238788302,10.239938775397423,331014.0,336299.0,122333.0,J123939.59+082522.7,0.047050286,0.046605323,0.85313207,164.51501,8.345883,0.86595,164.8627,0.90321016,155.72095,3841.0,6.0,167.0,301,7084950500.0,9389964000.0,0.9769999980926514,1.0,1.0,0,0,0,0,0,0
3644,588013382194823282,143.85085,43.476734,0.1399865716739515,-999.0,19.937939204596624,10.383842298912453,155904.0,159956.0,69680.0,J093524.20+432836.3,0.047596153,0.0477154,0.61177146,21.509064,7.5098476,0.7117252,20.18274,0.8746648,25.397278,2864.0,1.0,238.0,301,10625881000.0,10840091000.0,0.9190000295639038,0.9724864564627842,0.990926087867779,0,1,0,0,0,0
3645,587735348018610332,138.99774,10.164867,0.8875370644046503,16.416234970092773,17.342851608018258,9.755964239185506,359587.0,364925.0,65485.0,J091559.45+100953.5,0.030331025,0.02990228,0.71607375,163.33902,10.362074,0.7631136,162.5051,0.92189085,59.258972,3631.0,3.0,151.0,301,2871390000.0,3856318200.0,0.9779999852180481,1.0,1.0,0,1,0,0,0,0
3646,587729777441308729,207.68227,-2.5069005,0.5386632675587492,-999.0,16.12554348946262,10.34623636534786,169271.0,173330.0,145402.0,J135043.74-023024.7,0.046666946,0.04617704,0.6198773,150.09674,7.352972,0.676343,151.56323,0.7786744,148.43555,6166.0,5.0,129.0,301,8616819000.0,8586349000.0,0.9190000295639038,1.0,1.0,0,0,0,0,0,0
3647,588017625617137826,180.71233,44.089935,0.2512300057389858,-999.0,19.094675318606512,10.565874435290004,272992.0,278185.0,112491.0,J120250.95+440523.7,0.052523408,0.05264814,0.48642564,29.595245,7.6296973,0.5904789,29.97882,0.808103,29.252945,3818.0,2.0,148.0,301,14212867000.0,14902209000.0,0.7710000276565552,1.0,0.9873520493714055,0,0,0,0,0,0
3648,587735349096153348,147.66083999999998,12.645923,0.4042903396429584,18.56725311279297,17.255239193654198,9.88367140892707,360663.0,366001.0,73083.0,J095038.60+123845.3,0.035372235,0.034950618,0.6583449,43.280396,9.177605,0.7267564,43.435364,0.8549353,22.186798,3631.0,5.0,209.0,301,4172599800.0,4991323000.0,0.9750000238418579,1.0,0.9870672969589447,0,0,0,0,0,0
3649,587732484359651544,182.50328000000002,50.702778,0.06246084846670254,10.157288551330566,18.89823790314733,9.681310407129876,185776.0,190239.0,114720.0,J121000.78+504209.9,0.03021567,0.030458897,0.5424564,136.69775,17.799644,0.594151,137.94998,0.78018427,139.496,2964.0,5.0,311.0,301,2385719800.0,4140563700.0,0.9459999799728394,0.8911782285207319,0.9701866514109291,0,0,0,0,0,0
3650,587741725514072223,207.68706,22.713801999999998,0.0,-999.0,23.087342118479,10.681936446913618,567755.0,573343.0,-1.0,J135044.89+224249.7,0.05298436,0.052875973,0.67874557,55.532043,4.2470646,0.85658926,63.072174,0.9149246,81.55765,4678.0,2.0,46.0,301,17197070000.0,22443182000.0,0.7670000195503235,1.0,0.6905049564237886,0,0,0,0,0,0
3651,588023670242279559,176.15892,20.425877,0.20207473078215926,-999.0,18.285136594133128,10.050522309977053,521674.0,527251.0,107405.0,J114438.14+202533.1,0.038649388,0.038349144,0.52428997,3.0062256,12.845367,0.62973344,5.059372,0.8168376,10.10376,5225.0,5.0,80.0,301,5936309000.0,6319273000.0,0.7300000190734863,0.9458931685192624,0.9866261935556112,0,0,0,0,0,0
